Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2023-06-10,Mouse,Technology,East,5,3596.46,351.14
2025-06-16,Phone,Technology,South,10,1972.16,311.26
2024-10-07,Mouse,Technology,South,7,4976.52,600.87
2026-03-31,Keyboard,Technology,East,5,2101.77,181.77
2025-06-07,Mouse,Technology,East,10,3126.63,865.55
2025-05-21,Phone,Technology,East,7,520.12,86.97
2026-05-08,Mouse,Technology,East,2,3595.35,816.55
2026-01-14,Monitor,Technology,South,8,2829.3,178.33
2024-12-03,Scanner,Office Supplies,North,1,4984.02,1419.6
2024-05-31,Printer,Office Supplies,West,6,2572.26,373.58
2023-09-30,Keyboard,Technology,South,5,4843.48,919.73
2023-06-22,Keyboard,Technology,West,3,2568.36,725.77
2024-03-23,Monitor,Technology,South,5,1654.86,302.19
2023-08-21,Monitor,Technology,West,5,1635.02,481.72
2025-12-23,Scanner,Office Supplies,East,10,4638.56,560.02
2025-04-06,Printer,Office Supplies,South,6,2633.17,418.53
2024-07-29,Phone,Technology,West,1,3842.01,337.39
2024-12-06,Mouse,Technology,North,8,828.24,89.01
2026-05-23,Printer,Office Supplies,North,8,901.42,150.34
2024-11-03,Laptop,Technology,West,8,2263.45,672.71
2023-12-29,Phone,Technology,South,2,651.21,149.74
2025-11-30,Scanner,Office Supplies,South,3,558.53,149.15
2026-02-10,Speaker,Technology,South,10,4130.6,788.17
2024-06-05,Laptop,Technology,West,2,2677.48,515.94
2025-07-12,Mouse,Technology,East,1,3864.44,847.19
2025-08-01,Printer,Office Supplies,West,6,3438.43,757.0
2024-01-02,Headphone,Technology,East,3,4652.83,356.02
2024-10-01,Laptop,Technology,West,8,497.21,128.12
2024-06-02,Printer,Office Supplies,North,10,3011.6,154.95
2023-09-09,Phone,Technology,South,4,1692.09,394.06
2025-02-02,Laptop,Technology,North,2,4027.63,486.29
2024-11-10,Speaker,Technology,West,5,4764.31,692.48
2023-09-07,Keyboard,Technology,West,2,1276.39,309.8
2024-04-24,Laptop,Technology,West,5,4276.49,388.03
2025-04-10,Keyboard,Technology,West,5,690.95,119.33
2026-04-19,Headphone,Technology,East,9,743.3,160.84
2025-06-06,Mouse,Technology,West,5,2499.15,678.15
2024-11-16,Headphone,Technology,West,6,3041.67,220.69
2023-08-09,Headphone,Technology,North,1,1013.14,210.4
2023-08-09,Speaker,Technology,South,3,1774.55,294.36
2025-02-04,Phone,Technology,North,5,2683.67,568.42
2025-10-09,Phone,Technology,West,5,2243.04,620.88
2025-06-29,Keyboard,Technology,East,4,4922.51,1088.26
2025-12-27,Speaker,Technology,North,1,2195.89,421.9
2026-03-22,Speaker,Technology,North,8,627.4,98.02
2025-06-21,Headphone,Technology,North,9,4082.84,566.96
2025-09-13,Laptop,Technology,South,3,658.28,141.79
2024-08-15,Tablet,Technology,East,6,321.77,49.57
2024-03-01,Headphone,Technology,West,10,3648.06,873.12
2024-09-13,Printer,Office Supplies,South,4,1772.54,495.47
2025-06-29,Keyboard,Technology,East,2,483.28,142.83
2025-10-02,Tablet,Technology,North,1,2718.44,139.9
2024-10-27,Keyboard,Technology,West,10,3313.42,546.85
2024-01-16,Phone,Technology,East,7,1583.72,401.13
2025-03-12,Printer,Office Supplies,South,2,529.41,44.35
2025-07-19,Laptop,Technology,North,4,3510.56,340.72
2026-04-17,Phone,Technology,West,9,3278.25,696.41
2024-01-31,Mouse,Technology,South,8,521.86,126.51
2024-08-18,Tablet,Technology,South,8,206.9,18.94
2026-04-20,Phone,Technology,South,4,2410.3,638.61
2025-07-04,Printer,Office Supplies,North,6,2890.21,747.0
2024-05-05,Laptop,Technology,West,7,603.05,157.94
2024-08-02,Phone,Technology,East,1,3711.68,738.48
2025-08-07,Phone,Technology,West,4,2058.43,367.1
2023-08-31,Laptop,Technology,East,9,2688.71,418.1
2025-02-10,Monitor,Technology,West,2,1412.46,299.55
2024-01-03,Phone,Technology,West,7,3151.21,666.62
2024-10-03,Laptop,Technology,West,6,890.53,206.2
2023-11-21,Phone,Technology,East,10,1237.31,129.83
2025-04-17,Phone,Technology,West,7,742.68,91.61
2024-10-29,Scanner,Office Supplies,South,10,4000.27,999.82
2026-06-04,Mouse,Technology,West,3,1484.04,352.18
2025-06-13,Keyboard,Technology,North,7,1077.47,217.04
2025-02-15,Phone,Technology,North,1,1587.89,162.53
2024-07-10,Scanner,Office Supplies,South,3,4416.44,615.04
2025-11-21,Speaker,Technology,West,2,256.65,16.92
2025-12-11,Headphone,Technology,West,5,1210.78,230.65
2024-01-07,Scanner,Office Supplies,East,3,3945.94,956.27
2025-01-10,Speaker,Technology,North,8,3061.02,232.75
2024-07-04,Phone,Technology,North,10,4816.97,1150.97
2024-11-22,Headphone,Technology,North,9,3932.57,1128.04
2024-04-10,Monitor,Technology,South,6,918.53,73.04
2023-10-09,Keyboard,Technology,West,2,3668.91,832.99
2024-01-11,Keyboard,Technology,South,2,3270.76,437.14
2025-10-08,Mouse,Technology,North,4,2251.63,346.61
2024-02-12,Phone,Technology,North,5,1772.47,312.41
2024-12-13,Scanner,Office Supplies,South,3,3604.48,554.2
2025-05-11,Speaker,Technology,West,7,2166.44,231.91
2025-10-22,Tablet,Technology,East,1,4500.52,1295.97
2024-12-27,Phone,Technology,North,2,813.36,42.69
2025-06-30,Scanner,Office Supplies,South,7,1642.54,485.35
2023-07-09,Laptop,Technology,South,10,2027.0,120.15
2025-04-26,Laptop,Technology,East,7,4890.89,1442.87
2024-12-28,Tablet,Technology,East,6,4440.34,999.95
2024-06-03,Scanner,Office Supplies,South,7,138.72,16.64
2025-08-19,Phone,Technology,West,6,3255.01,885.02
2023-11-19,Tablet,Technology,North,1,3899.46,1053.8
2024-12-06,Speaker,Technology,South,9,1739.02,402.19
2025-06-25,Speaker,Technology,East,9,1491.25,109.17
2025-10-13,Scanner,Office Supplies,North,9,3809.53,342.88
2025-11-28,Headphone,Technology,East,7,1367.58,352.91
2026-03-25,Speaker,Technology,East,5,641.17,41.67
2024-02-18,Speaker,Technology,North,8,1836.92,113.77
2025-10-31,Printer,Office Supplies,East,4,2904.93,149.03
2026-02-15,Headphone,Technology,South,6,2871.43,785.58
2024-10-14,Printer,Office Supplies,South,7,1494.22,367.87
2026-04-28,Speaker,Technology,South,6,3713.81,283.39
2023-09-21,Phone,Technology,West,2,580.14,132.22
2024-04-28,Monitor,Technology,West,4,404.75,110.14
2026-02-21,Phone,Technology,West,10,482.56,105.78
2026-04-09,Speaker,Technology,East,10,2642.83,392.98
2024-06-07,Phone,Technology,West,7,3218.66,962.79
2025-01-11,Keyboard,Technology,West,3,807.3,66.02
2025-03-29,Speaker,Technology,South,8,4330.03,344.3
2025-02-18,Phone,Technology,East,2,259.78,23.17
2025-08-14,Headphone,Technology,East,10,4276.36,331.78
2025-04-11,Printer,Office Supplies,East,5,297.38,26.27
2026-04-18,Scanner,Office Supplies,South,3,1585.97,271.96
2024-03-30,Headphone,Technology,East,5,2166.61,615.76
2025-02-25,Mouse,Technology,North,2,997.08,234.23
2026-03-03,Speaker,Technology,West,8,1808.38,483.93
2026-01-16,Headphone,Technology,East,7,1617.54,263.81
2025-04-22,Phone,Technology,South,3,4188.85,1082.49
2024-07-05,Speaker,Technology,West,3,3218.66,773.83
2026-03-07,Scanner,Office Supplies,West,7,537.64,110.86
2025-05-22,Mouse,Technology,North,8,4511.2,607.88
2025-06-23,Printer,Office Supplies,North,10,3264.99,870.08
2024-07-16,Printer,Office Supplies,North,4,2849.12,230.62
2023-08-10,Headphone,Technology,South,8,2754.99,659.56
2023-12-14,Speaker,Technology,South,1,4494.63,359.89
2025-12-06,Printer,Office Supplies,West,2,3955.11,440.29
2023-10-13,Speaker,Technology,North,8,3073.59,462.42
2025-05-04,Laptop,Technology,North,9,1765.79,167.97
2025-03-21,Scanner,Office Supplies,North,9,1971.85,143.46
2025-03-19,Keyboard,Technology,North,3,1498.22,143.33
2023-07-27,Printer,Office Supplies,North,10,4765.61,1046.78
2023-06-11,Scanner,Office Supplies,East,7,989.14,225.85
2023-08-02,Monitor,Technology,East,5,1668.2,255.58
2024-11-03,Tablet,Technology,North,4,4713.73,1295.69
2025-02-20,Mouse,Technology,West,9,3785.46,743.87
2023-12-20,Speaker,Technology,North,6,1986.74,156.5
2025-12-03,Phone,Technology,North,7,2810.29,186.5
2023-12-04,Mouse,Technology,North,4,4577.3,250.18
2024-11-04,Speaker,Technology,West,8,3292.6,267.99
2025-01-02,Monitor,Technology,South,6,4246.76,743.64
2025-10-10,Speaker,Technology,West,9,4928.01,1209.86
2024-12-01,Phone,Technology,East,3,304.78,77.16
2026-01-16,Laptop,Technology,East,10,394.86,110.74
2024-12-22,Printer,Office Supplies,East,4,4213.49,611.12
2025-11-10,Headphone,Technology,South,9,4219.35,507.71
2024-12-03,Headphone,Technology,North,3,442.68,32.06
2023-07-24,Speaker,Technology,South,10,4994.22,1346.29
2024-12-19,Speaker,Technology,East,5,4791.34,620.84
2024-05-20,Phone,Technology,East,6,1437.76,309.94
2025-01-31,Mouse,Technology,North,3,2353.02,470.32
2025-03-23,Laptop,Technology,North,3,3083.06,157.45
2025-08-03,Tablet,Technology,West,7,2823.37,632.78
2024-06-05,Speaker,Technology,North,9,497.63,133.95
2024-08-18,Laptop,Technology,West,2,4473.6,1136.36
2023-08-03,Scanner,Office Supplies,East,7,4862.99,700.73
2025-04-17,Keyboard,Technology,North,2,4211.81,1065.45
2025-02-08,Phone,Technology,North,4,1915.36,188.18
2025-01-12,Laptop,Technology,East,4,3816.26,840.11
2023-09-18,Monitor,Technology,South,4,4099.78,845.82
2024-07-30,Phone,Technology,West,10,4839.75,286.51
2025-03-31,Mouse,Technology,West,2,134.96,39.96
2024-11-10,Printer,Office Supplies,South,10,2888.6,501.18
2025-06-05,Headphone,Technology,South,2,2869.19,190.34
2024-12-08,Keyboard,Technology,South,9,1372.16,264.11
2024-04-04,Printer,Office Supplies,East,9,1040.07,228.29
2024-11-22,Phone,Technology,North,6,109.58,17.18
2025-11-04,Tablet,Technology,North,9,4237.27,642.87
2026-04-01,Phone,Technology,North,4,2528.32,453.36
2025-08-20,Laptop,Technology,West,6,1461.87,226.61
2023-12-07,Laptop,Technology,North,4,2020.11,270.04
2026-04-29,Tablet,Technology,South,3,4793.1,1338.47
2026-02-20,Scanner,Office Supplies,North,1,1622.95,335.14
2025-05-05,Phone,Technology,East,5,2216.55,124.14
2024-10-24,Mouse,Technology,East,1,628.42,68.87
2026-05-30,Scanner,Office Supplies,North,10,2646.41,288.95
2023-10-27,Headphone,Technology,West,10,2248.79,166.23
2024-07-28,Monitor,Technology,North,7,519.12,33.83
2024-08-15,Scanner,Office Supplies,South,1,4461.41,996.42
2025-10-05,Phone,Technology,West,2,368.47,74.68
2026-05-09,Monitor,Technology,East,7,3420.07,649.18
2025-04-13,Tablet,Technology,South,10,569.57,135.55
2023-07-16,Headphone,Technology,West,10,151.97,22.18
2025-03-03,Headphone,Technology,North,8,596.26,126.84
2025-01-20,Speaker,Technology,North,1,1708.15,167.6
2025-05-19,Headphone,Technology,South,10,3595.17,712.64
2025-11-12,Keyboard,Technology,West,8,3223.08,367.66
2024-11-01,Headphone,Technology,North,1,2278.66,252.45
2024-02-15,Keyboard,Technology,East,5,1627.17,258.66
2024-04-28,Headphone,Technology,South,8,4437.59,1082.21
2025-03-24,Printer,Office Supplies,North,9,3056.31,375.21
2025-03-23,Headphone,Technology,South,9,3322.62,286.24
2025-10-21,Speaker,Technology,South,4,4307.64,669.9
2025-03-23,Mouse,Technology,West,8,3947.79,534.48
2024-09-20,Headphone,Technology,East,10,3492.83,918.62
2023-06-25,Printer,Office Supplies,West,1,2151.61,194.87
2025-06-09,Phone,Technology,South,4,1175.09,59.84
2024-04-19,Phone,Technology,East,7,3157.21,346.52
2023-11-04,Mouse,Technology,North,6,2061.53,528.83
2024-01-27,Laptop,Technology,North,3,461.28,26.53
2023-12-27,Printer,Office Supplies,East,1,2258.0,469.29
2023-08-15,Laptop,Technology,South,5,1075.7,130.19
2024-06-09,Keyboard,Technology,South,4,1765.11,332.95
2024-02-17,Laptop,Technology,North,1,962.78,111.15
2026-04-13,Keyboard,Technology,North,6,1956.72,483.02
2023-09-24,Mouse,Technology,East,3,1594.85,175.49
2025-07-13,Speaker,Technology,West,2,4887.8,1463.52
2026-01-13,Monitor,Technology,South,4,807.72,227.0
2025-06-20,Speaker,Technology,West,4,1953.16,280.4
2024-11-23,Laptop,Technology,East,3,3839.1,755.66
2024-10-12,Scanner,Office Supplies,East,3,1311.14,271.88
2026-01-21,Speaker,Technology,South,2,4845.08,1315.24
2025-04-28,Phone,Technology,South,9,3975.89,809.97
2025-07-10,Tablet,Technology,East,8,3781.41,798.89
2025-06-25,Speaker,Technology,East,9,2374.91,309.82
2024-03-21,Phone,Technology,East,10,3606.68,626.47
2024-10-06,Tablet,Technology,North,4,3226.72,799.12
2026-03-26,Mouse,Technology,South,7,4484.93,731.13
2026-05-13,Mouse,Technology,South,6,1599.4,435.32
2024-05-03,Printer,Office Supplies,North,5,2797.7,233.84
2024-09-05,Phone,Technology,North,8,2642.22,284.16
2025-10-10,Speaker,Technology,West,7,3143.52,492.04
2024-05-23,Tablet,Technology,East,7,1900.81,331.47
2025-05-30,Laptop,Technology,North,6,979.87,106.26
2024-01-14,Monitor,Technology,North,5,1543.14,270.73
2026-04-19,Mouse,Technology,North,9,582.2,39.49
2023-06-24,Mouse,Technology,East,5,1735.41,379.67
2024-09-19,Printer,Office Supplies,South,9,1034.15,207.87
2025-12-10,Printer,Office Supplies,East,7,141.82,17.71
2025-11-20,Tablet,Technology,North,8,4127.12,988.25
2026-02-12,Speaker,Technology,West,4,4947.45,1424.23
2023-12-22,Mouse,Technology,South,9,3644.35,373.43
2024-07-03,Headphone,Technology,West,6,3951.28,945.96
2023-06-23,Monitor,Technology,West,4,1634.07,158.44
2023-07-21,Phone,Technology,East,3,2304.86,437.03
2024-10-30,Headphone,Technology,North,8,4381.38,553.78
2023-12-04,Scanner,Office Supplies,West,9,1765.13,273.22
2024-01-10,Printer,Office Supplies,North,3,1697.79,94.75
2023-07-09,Keyboard,Technology,West,7,4888.49,1459.53
2025-08-11,Mouse,Technology,West,4,4748.59,313.06
2023-06-27,Phone,Technology,West,5,632.33,121.65
2026-01-29,Monitor,Technology,South,1,939.98,205.59
2026-02-24,Headphone,Technology,North,7,2494.21,241.12
2025-03-04,Printer,Office Supplies,North,8,1108.87,136.14
2025-11-16,Laptop,Technology,East,7,1906.4,100.59
2023-08-26,Tablet,Technology,West,8,869.47,67.55
2023-11-25,Monitor,Technology,South,3,2006.07,553.47
2024-01-30,Mouse,Technology,West,3,1617.81,411.69
2026-01-29,Headphone,Technology,South,9,2917.95,372.27
2023-08-20,Phone,Technology,South,8,1449.66,75.18
2025-12-19,Monitor,Technology,South,9,4140.45,833.11
2025-08-08,Scanner,Office Supplies,West,8,4560.48,1230.46
2024-01-22,Headphone,Technology,West,6,291.52,21.22
2025-06-07,Printer,Office Supplies,South,7,2016.34,515.9
2025-09-04,Mouse,Technology,West,8,979.93,200.33
2025-11-20,Tablet,Technology,North,7,4563.08,437.42
2026-01-01,Laptop,Technology,East,9,1274.51,341.1
2025-08-25,Printer,Office Supplies,South,8,3366.62,224.51
2023-08-22,Tablet,Technology,East,2,4962.71,934.01
2023-06-28,Monitor,Technology,West,8,2571.53,629.71
2026-03-21,Keyboard,Technology,West,1,1338.56,236.28
2026-03-17,Monitor,Technology,West,7,3230.45,707.16
2025-01-18,Scanner,Office Supplies,West,1,3755.19,991.16
2026-01-08,Laptop,Technology,South,6,1327.97,301.81
2025-05-08,Phone,Technology,South,8,2475.32,165.99
2026-03-12,Keyboard,Technology,South,3,2406.86,288.31
2024-11-15,Laptop,Technology,North,9,3074.24,289.93
2025-08-07,Tablet,Technology,North,5,925.42,201.6
2024-09-20,Keyboard,Technology,North,9,2259.22,213.46
2026-02-18,Mouse,Technology,North,7,2266.08,140.36
2024-05-01,Printer,Office Supplies,North,7,2275.53,454.09
2023-08-18,Mouse,Technology,South,4,4651.22,668.2
2026-01-21,Monitor,Technology,North,6,178.59,10.18
2025-10-19,Mouse,Technology,North,3,3431.8,225.79
2026-05-03,Keyboard,Technology,East,6,315.66,56.23
2023-09-12,Speaker,Technology,West,7,3171.25,653.81
2025-04-06,Monitor,Technology,East,3,1238.8,94.73
2024-09-13,Laptop,Technology,West,4,2070.48,267.22
2024-07-02,Phone,Technology,East,10,1178.47,252.77
2024-09-23,Scanner,Office Supplies,West,5,315.3,85.56
2024-03-13,Headphone,Technology,South,5,2547.92,758.31
2024-05-10,Monitor,Technology,West,3,3039.35,897.68
2024-09-09,Scanner,Office Supplies,East,8,959.12,230.6
2024-06-22,Monitor,Technology,West,7,1742.02,352.12
2026-03-30,Speaker,Technology,North,4,3238.9,350.15
2025-03-24,Laptop,Technology,East,4,3120.11,855.52
2023-06-13,Tablet,Technology,North,3,3810.5,780.93
2025-06-09,Scanner,Office Supplies,West,4,2543.76,255.66
2023-07-23,Laptop,Technology,West,6,1266.51,292.98
2025-05-22,Keyboard,Technology,North,9,1462.82,308.51
2024-12-24,Tablet,Technology,North,4,3275.43,399.98
2023-06-09,Scanner,Office Supplies,North,4,1779.37,180.52
2024-04-14,Mouse,Technology,East,3,3079.51,447.67
2024-09-17,Phone,Technology,West,2,3185.93,210.76
2023-11-07,Mouse,Technology,South,3,355.32,105.89
2023-07-19,Monitor,Technology,South,4,951.01,178.04
2025-06-02,Speaker,Technology,East,3,483.01,111.69
2024-10-28,Mouse,Technology,South,5,1300.13,122.35
2024-12-23,Printer,Office Supplies,South,5,2924.47,853.74
2024-04-06,Phone,Technology,West,7,492.08,144.25
2026-03-07,Keyboard,Technology,West,3,2406.5,374.63
2026-04-26,Phone,Technology,North,5,197.07,28.65
2024-02-15,Headphone,Technology,South,5,2732.27,514.25
2024-06-24,Tablet,Technology,West,9,2371.89,387.57
2023-12-18,Headphone,Technology,West,4,2456.14,327.42
2025-01-25,Keyboard,Technology,East,8,4589.05,234.25
2026-04-07,Tablet,Technology,East,7,4635.89,1321.56
2023-11-25,Phone,Technology,North,7,1608.27,477.46
2024-06-01,Laptop,Technology,South,4,4963.12,402.61
2023-12-07,Tablet,Technology,East,9,4789.77,1163.04
2025-03-12,Phone,Technology,North,7,3211.4,456.16
2025-09-29,Tablet,Technology,North,6,3704.75,409.7
2024-02-16,Laptop,Technology,East,10,3517.61,743.39
2025-09-03,Phone,Technology,South,10,4726.9,410.49
2025-01-15,Headphone,Technology,North,2,4763.71,1240.37
2023-07-03,Monitor,Technology,West,10,3257.55,909.58
2023-08-30,Monitor,Technology,West,3,2640.83,256.7
2025-12-12,Tablet,Technology,West,10,1339.07,168.13
2025-10-17,Printer,Office Supplies,North,2,3696.27,880.14
2025-03-17,Headphone,Technology,South,5,3905.79,531.57
2025-11-14,Mouse,Technology,East,1,4657.08,696.2
2024-04-24,Keyboard,Technology,North,7,4100.31,206.63
2025-07-13,Speaker,Technology,West,3,2142.53,261.57
2025-05-22,Keyboard,Technology,South,8,1935.79,437.51
2024-09-04,Keyboard,Technology,South,3,2562.81,198.77
2026-03-24,Mouse,Technology,South,5,389.01,37.22
2023-12-24,Tablet,Technology,North,3,2259.58,628.71
2024-01-21,Monitor,Technology,East,2,1536.32,221.89
2024-09-28,Scanner,Office Supplies,West,2,245.37,26.67
2024-10-31,Laptop,Technology,North,10,399.18,94.98
2025-08-05,Laptop,Technology,North,7,574.53,103.75
2024-04-06,Headphone,Technology,East,8,2648.36,769.39
2025-04-16,Phone,Technology,East,6,3808.87,765.94
2025-04-17,Scanner,Office Supplies,East,7,4997.28,1270.37
2024-01-06,Tablet,Technology,East,2,3092.96,908.79
2024-07-20,Laptop,Technology,South,1,2338.9,525.26
2023-06-14,Headphone,Technology,South,6,702.18,128.26
2023-10-16,Phone,Technology,West,9,3129.92,672.05
2024-03-05,Tablet,Technology,East,1,3335.12,169.36
2026-02-05,Scanner,Office Supplies,East,8,4379.83,1280.66
2024-12-11,Mouse,Technology,North,6,3073.14,461.1
2025-02-10,Tablet,Technology,West,2,4701.52,1341.67
2024-02-21,Tablet,Technology,South,9,1539.93,152.1
2024-06-12,Headphone,Technology,North,3,3945.82,904.25
2024-03-07,Phone,Technology,West,3,4004.42,501.9
2025-05-27,Phone,Technology,South,4,4779.75,815.15
2025-09-15,Mouse,Technology,North,2,935.12,267.49
2024-05-08,Tablet,Technology,East,7,4967.47,284.66
2023-12-13,Printer,Office Supplies,West,2,1179.84,134.98
2024-09-29,Keyboard,Technology,West,2,4621.41,963.04
2023-07-11,Scanner,Office Supplies,North,6,4372.51,1237.18
2024-01-26,Tablet,Technology,West,9,4559.82,1074.94
2025-07-15,Tablet,Technology,North,5,4061.39,430.05
2026-02-04,Monitor,Technology,South,2,645.77,87.22
2025-01-04,Headphone,Technology,West,10,1901.91,500.83
2025-11-04,Laptop,Technology,South,7,1622.91,320.55
2025-05-15,Tablet,Technology,South,9,1666.25,235.37
2025-12-14,Headphone,Technology,North,9,2994.8,229.54
2026-03-18,Phone,Technology,East,4,1648.04,418.66
2025-05-14,Phone,Technology,East,3,3431.91,298.08
2026-01-09,Laptop,Technology,North,5,3034.51,386.06
2026-04-07,Headphone,Technology,West,5,2443.59,628.42
2024-11-09,Tablet,Technology,South,4,388.18,98.04
2026-04-06,Mouse,Technology,South,8,3532.0,223.02
2024-10-08,Tablet,Technology,South,1,1565.6,397.28
2025-05-13,Speaker,Technology,West,6,2022.2,314.67
2026-05-26,Tablet,Technology,East,5,2016.21,366.87
2024-02-26,Mouse,Technology,North,3,3535.43,661.13
2026-03-14,Scanner,Office Supplies,North,5,3786.11,738.65
2025-03-27,Phone,Technology,West,8,3307.71,642.65
2026-03-28,Printer,Office Supplies,South,1,4496.37,460.62
2024-02-10,Scanner,Office Supplies,South,7,3657.19,709.2
2024-03-20,Tablet,Technology,North,2,3429.28,315.68
